genes	PT_Myc_PTEN_MGT_b1_TPM	PT_Myc_PTEN_MGT_b2_TPM	PT_Myc_PTEN_MGT_b3_TPM	PT_Myc_PTEN_MGT_b4_TPM	PT_Myc_PTEN_MGT_b5_TPM	PT_Myc_PTEN_MGT_b6_TPM	PT_Myc_PTEN_MGT_b7_TPM	PT_Myc_PTEN_MGT_b8_TPM	PT_Myc_PTEN_MGT_b9_TPM	PT_Myc_PTEN_MGT_b10_TPM	PT_Myc_PTEN_MGT_b11_TPM	PT_Myc_PTEN_MGT_b12_TPM	PT_Myc_PTEN_MGT_b13_TPM
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034H15Rik	0	2.008645209	0	1.991147359	1.967086705	0	2.059961355	1.881145467	0	0	2.029043732	1.89067011	2.000644207
1700034I23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034J05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	0	8.034580836	1.953659204	3.982294718	3.93417341	1.709615046	4.11992271	1.881145467	0	3.976862613	8.116174928	7.562680441	10.00322104
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	4.979302698	4.017290418	5.860977611	9.955736794	5.901260116	8.54807523	8.23984542	7.524581868	10.22135065	3.976862613	4.058087464	3.78134022	8.00257683
1700037H04Rik	73.02977291	68.29393711	48.84148009	55.75212605	47.21008093	49.57883633	55.61895659	67.72123682	89.07176994	49.71078267	109.5683615	62.39211364	44.01417256
1700039E22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	0	0	0	0	0	1.709615046	0	3.762290934	0	0	0	0	2.000644207
1700041A01Rik	0	0	0	0	0	1.709615046	0	0	2.9203859	0	0	0	0
1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700042O10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0	0	0	1.46019295	0	0	0	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	0	0	1.953659204	0	0	0	0	0	0	0	0	0	8.00257683
1700048M11Rik	0	0	0	1.991147359	0	1.709615046	2.059961355	0	0	1.988431307	0	0	0
1700048O20Rik	3.319535132	2.008645209	3.907318407	1.991147359	0	1.709615046	0	1.881145467	0	1.988431307	0	0	0
1700049E15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	1.89067011	0
1700051A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700052K11Rik	6.639070265	6.025935627	7.814636815	9.955736794	7.868346821	6.838460184	4.11992271	5.643436401	5.8407718	7.953725227	6.087131196	5.672010331	4.001288415
1700054A03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700054K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700055C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	1.659767566	2.008645209	1.953659204	0	1.967086705	0	0	0	1.46019295	1.988431307	0	0	0
1700057G04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700057H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700057H21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700060C16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700060C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700061G19Rik	1.659767566	0	0	0	0	0	0	1.881145467	0	0	0	0	0
1700061I17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700061J23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063D05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700063O14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700064J06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065J18Rik	1.659767566	0	0	1.991147359	1.967086705	0	0	0	0	1.988431307	0	1.89067011	0
1700065L07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065O20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066B19Rik	0	0	0	0	1.967086705	1.709615046	2.059961355	1.881145467	0	0	0	0	2.000644207
1700066J03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700066M21Rik	9.958605397	10.04322604	9.768296018	9.955736794	9.835433526	8.54807523	10.29980678	7.524581868	4.38057885	7.953725227	10.14521866	11.34402066	6.001932622
1700066N21Rik	0	0	1.953659204	0	0	0	0	0	27.74366605	0	0	0	0
1700066O22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700067G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700067K01Rik	1.659767566	0	0	0	0	1.709615046	0	0	1.46019295	0	2.029043732	0	0
1700067P10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700071M16Rik	1.659767566	10.04322604	7.814636815	7.964589435	7.868346821	3.419230092	2.059961355	1.881145467	1.46019295	9.942156533	14.20330612	5.672010331	2.000644207
1700072B07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700072I22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700074H08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700083H02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084D21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084E18Rik	4.979302698	6.025935627	3.907318407	3.982294718	5.901260116	3.419230092	2.059961355	1.881145467	2.9203859	1.988431307	2.029043732	5.672010331	6.001932622
1700084F23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700086O06Rik	8.298837831	8.034580836	7.814636815	9.955736794	7.868346821	20.51538055	18.5396522	13.16801827	14.6019295	5.96529392	4.058087464	9.453350551	12.00386524
1700088E04Rik	36.51488646	54.23342064	87.91466417	59.73442077	39.3417341	49.57883633	51.49903388	80.88925509	39.42520965	83.51411488	50.7260933	94.53350551	82.0264125
1700091H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	0	2.008645209	0	0	1.967086705	1.709615046	2.059961355	1.881145467	2.9203859	1.988431307	4.058087464	1.89067011	2.000644207
1700093K21Rik	0	0	0	0	0	0	0	0	0	0	0	1.89067011	0
1700094D03Rik	11.61837296	6.025935627	9.768296018	7.964589435	5.901260116	10.25769028	10.29980678	9.405727335	8.761157699	7.953725227	4.058087464	7.562680441	6.001932622
1700094J05Rik	1.659767566	2.008645209	1.953659204	1.991147359	1.967086705	1.709615046	6.179884065	3.762290934	1.46019295	1.988431307	6.087131196	3.78134022	4.001288415
1700094M24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095B10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700095J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700096J18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700096K18Rik	3.319535132	2.008645209	3.907318407	3.982294718	3.93417341	5.128845138	4.11992271	3.762290934	2.9203859	1.988431307	2.029043732	1.89067011	6.001932622
1700096P03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700097N02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700099I09Rik	0	6.025935627	1.953659204	1.991147359	1.967086705	0	2.059961355	0	0	1.988431307	4.058087464	1.89067011	2.000644207
1700100I10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700100L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700101O22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700102H20Rik	1.659767566	0	0	1.991147359	1.967086705	3.419230092	4.11992271	1.881145467	2.9203859	0	0	1.89067011	2.000644207
1700102P08Rik	3.319535132	2.008645209	1.953659204	1.991147359	1.967086705	0	2.059961355	1.881145467	1.46019295	1.988431307	2.029043732	1.89067011	2.000644207
1700104L18Rik	1.659767566	0	0	0	0	0	0	0	0	0	0	0	0
1700105P06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108F19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700108J01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109G14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109G15Rik	1.659767566	0	0	0	0	0	0	0	1.46019295	0	0	0	0
1700109H08Rik	1.659767566	0	1.953659204	1.991147359	1.967086705	3.419230092	4.11992271	1.881145467	0	3.976862613	2.029043732	3.78134022	2.000644207
1700109I08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700109K24Rik	0	2.008645209	0	1.991147359	1.967086705	0	0	1.881145467	0	0	2.029043732	1.89067011	0
1700110C19Rik	0	0	0	0	0	0	2.059961355	0	0	0	0	0	0
1700110I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700110I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700110K17Rik	0	0	0	0	0	1.709615046	2.059961355	9.405727335	1.46019295	0	0	1.89067011	12.00386524
1700111N16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112E06Rik	14.9379081	6.025935627	9.768296018	7.964589435	13.76960694	17.09615046	12.35976813	20.69260014	16.06212245	7.953725227	4.058087464	11.34402066	22.00708628
1700112H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700112J05Rik	0	0	0	0	0	1.709615046	0	0	0	0	0	0	0
1700112J16Rik	0	0	0	0	0	0	2.059961355	0	0	0	0	0	0
1700113A16Rik	39.83442159	26.11238772	35.16586567	33.8495051	45.24299422	35.90191597	30.89942033	33.86061841	32.1242449	29.8264696	20.29043732	22.68804132	26.0083747
1700113B09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700113H08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700116B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700119H24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120C14Rik	3.319535132	0	0	1.991147359	1.967086705	1.709615046	0	0	0	0	0	1.89067011	0
1700120E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700120K04Rik	3.319535132	4.017290418	0	1.991147359	3.93417341	1.709615046	2.059961355	3.762290934	2.9203859	3.976862613	2.029043732	3.78134022	2.000644207
1700121L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700121N20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122C19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123J17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123M08Rik	1.659767566	2.008645209	1.953659204	1.991147359	1.967086705	1.709615046	0	3.762290934	1.46019295	1.988431307	2.029043732	0	2.000644207
1700123O12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700123O20Rik	59.75163238	64.27664669	72.28539054	67.6990102	62.94677457	71.80383193	70.03868607	65.84009135	67.1688757	61.64137051	60.87131196	73.7361343	66.02125885
1700123O21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700124L16Rik	4.979302698	0	1.953659204	1.991147359	0	8.54807523	6.179884065	3.762290934	4.38057885	3.976862613	2.029043732	5.672010331	6.001932622
1700125G02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700125G22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700125H03Rik	0	2.008645209	0	0	0	0	0	0	0	0	0	0	0
1700125H20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700126H18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810006J02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810007C17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810008I18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810009A15Rik	111.2044269	110.4754865	87.91466417	97.56622058	118.0252023	90.60959744	121.53772	101.5818552	93.45234879	89.4794088	121.7426239	77.51747452	70.02254726
1810009J06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810010D01Rik	1.659767566	0	1.953659204	1.991147359	0	0	0	1.881145467	1.46019295	1.988431307	0	0	0
1810010H24Rik	3.319535132	0	1.953659204	1.991147359	1.967086705	3.419230092	2.059961355	0	0	1.988431307	0	0	0
1810011H11Rik	11.61837296	20.08645209	29.30488806	17.92032623	9.835433526	6.838460184	6.179884065	5.643436401	5.8407718	19.88431307	12.17426239	3.78134022	8.00257683
1810011O10Rik	252.2846701	188.8126496	263.7439925	302.6543985	177.0378035	280.3768675	102.9980678	107.2252916	176.6833469	312.1837151	241.4562041	153.1442789	260.083747
1810012K16Rik	0	0	0	1.991147359	0	1.709615046	2.059961355	0	1.46019295	0	0	1.89067011	2.000644207
1810013A23Rik	0	0	0	1.991147359	0	0	0	0	0	0	0	1.89067011	2.000644207
1810013L24Rik	36.51488646	48.20748502	52.7487985	43.80524189	37.3746474	25.64422569	30.89942033	28.21718201	14.6019295	35.79176352	44.6389621	34.03206198	30.00966311
1810014B01Rik	3.319535132	2.008645209	1.953659204	1.991147359	1.967086705	1.709615046	4.11992271	3.762290934	1.46019295	0	2.029043732	1.89067011	4.001288415
1810018F18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810019D21Rik	31.53558376	16.06916167	21.49025124	25.88491566	17.70378035	22.2249956	28.83945897	33.86061841	37.9650167	25.84960699	0	22.68804132	22.00708628
1810020O05Rik	0	2.008645209	13.67561443	1.991147359	0	0	0	0	0	1.988431307	0	0	0
1810021B22Rik	4.979302698	4.017290418	5.860977611	5.973442077	7.868346821	5.128845138	10.29980678	7.524581868	7.300964749	5.96529392	2.029043732	7.562680441	10.00322104
1810022K09Rik	283.8202538	118.5100673	105.497597	105.53081	133.761896	198.3153453	86.51837692	95.93841882	81.77080519	85.50254619	89.27792421	103.9868561	84.02705671
1810024B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810026B05Rik	14.9379081	8.034580836	7.814636815	7.964589435	7.868346821	10.25769028	12.35976813	13.16801827	4.38057885	7.953725227	8.116174928	7.562680441	8.00257683
1810026J23Rik	39.83442159	38.16425897	41.02684328	41.81409454	45.24299422	42.74037615	57.67891794	60.19665495	36.50482375	35.79176352	42.60991837	75.62680441	48.01546098
1810030O07Rik	43.15395672	42.18154939	48.84148009	49.77868397	55.07842775	37.61153101	65.91876336	43.26634574	26.2834731	47.72235136	46.66800584	35.92273209	46.01481677
1810032O08Rik	19.91721079	14.06051646	13.67561443	17.92032623	11.80252023	17.09615046	14.41972949	24.45489107	11.6815436	17.89588176	16.23234986	18.9067011	14.00450945
1810034E14Rik	1.659767566	2.008645209	0	0	1.967086705	1.709615046	2.059961355	1.881145467	1.46019295	1.988431307	2.029043732	0	2.000644207
1810037I17Rik	157.6779188	88.3803892	140.6634627	107.5219574	84.58472833	76.93267707	55.61895659	62.07780041	78.85041929	115.3290158	71.01653062	73.7361343	68.02190305
1810041H14Rik	3.319535132	2.008645209	1.953659204	1.991147359	1.967086705	3.419230092	2.059961355	3.762290934	2.9203859	1.988431307	0	1.89067011	2.000644207
1810041L15Rik	0	0	0	0	1.967086705	0	0	0	0	0	0	0	0
1810043G02Rik	39.83442159	20.08645209	29.30488806	29.86721038	21.63795376	87.19036734	94.75822234	97.81956429	73.00964749	27.83803829	34.49374344	81.29881474	90.02898933
1810044D09Rik	18.25744323	8.034580836	5.860977611	11.94688415	11.80252023	34.19230092	14.41972949	22.57374561	42.34559555	9.942156533	2.029043732	24.57871143	24.00773049
1810046K07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810053B23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810055G02Rik	19.91721079	44.1901946	33.21220646	35.84065246	51.14425434	18.80576551	41.1992271	45.14749121	24.82328015	49.71078267	81.16174928	35.92273209	36.01159573
1810058I24Rik	199.1721079	112.4841317	140.6634627	125.4422836	190.8074104	150.446124	100.9381064	88.41383695	219.0289425	127.2596036	99.42314287	103.9868561	90.02898933
1810062G17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810062O18Rik	1.659767566	2.008645209	5.860977611	1.991147359	3.93417341	1.709615046	8.23984542	5.643436401	1.46019295	3.976862613	2.029043732	3.78134022	14.00450945
1810063I02Rik	1.659767566	0	0	3.982294718	0	0	0	1.881145467	0	0	0	0	0
1810064F22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
1810065E05Rik	1.659767566	2.008645209	1.953659204	0	0	1.709615046	0	0	1.46019295	1.988431307	0	0	0
2010001A14Rik	26.55628106	8.034580836	13.67561443	15.92917887	15.73669364	29.06345578	8.23984542	20.69260014	11.6815436	15.90745045	4.058087464	15.12536088	18.00579787
2010003K11Rik	1.659767566	0	0	0	1.967086705	0	0	0	0	0	0	0	0
2010005H15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010009K17Rik	0	0	0	0	0	0	0	0	0	1.988431307	0	0	0
2010010A06Rik	6.639070265	2.008645209	3.907318407	7.964589435	3.93417341	1.709615046	2.059961355	3.762290934	2.9203859	3.976862613	2.029043732	3.78134022	2.000644207
2010016I18Rik	0	0	1.953659204	0	1.967086705	3.419230092	10.29980678	7.524581868	4.38057885	1.988431307	0	3.78134022	4.001288415
2010106C02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010107E04Rik	1173.455669	817.5186001	699.4099949	653.0963337	664.8753064	977.8998063	807.5048512	626.4214405	1185.676675	550.7954719	645.2359068	665.5158788	508.1636287
2010107G23Rik	18.25744323	10.04322604	11.72195522	13.93803151	9.835433526	29.06345578	28.83945897	26.33603654	20.4427013	7.953725227	0	28.36005165	22.00708628
2010109A12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010109I03Rik	1.659767566	16.06916167	1.953659204	1.991147359	3.93417341	0	0	0	0	3.976862613	0	1.89067011	0
2010111I01Rik	79.66884318	30.12967813	54.7024577	69.69015756	94.42016185	114.5442081	123.5976813	112.868728	110.9746642	65.61823312	34.49374344	77.51747452	66.02125885
2010204K13Rik	9.958605397	24.10374251	5.860977611	9.955736794	7.868346821	10.25769028	8.23984542	5.643436401	10.22135065	5.96529392	6.087131196	5.672010331	4.001288415
2010300C02Rik	33.19535132	4.017290418	9.768296018	15.92917887	11.80252023	18.80576551	37.07930439	35.74176387	29.203859	13.91901915	0	18.9067011	30.00966311
2010308F09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010310C07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010315B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2010320M18Rik	46.47349185	32.13832334	42.98050248	45.79638925	49.17716763	76.93267707	41.1992271	50.79092761	77.39022634	37.78019483	28.40661225	49.15742287	48.01546098
2200002D01Rik	74.68954048	142.6138098	134.8024851	119.4688415	64.91386127	66.67498679	26.77949762	48.90978214	42.34559555	119.3058784	30.43565598	39.70407231	54.0173936
2200002J24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210011C24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210013O21Rik	94.60675127	48.20748502	62.51709452	71.68130492	62.94677457	75.22306202	59.7388793	67.72123682	62.78829685	53.68764528	68.98748689	45.37608264	52.01674939
2210016F16Rik	29.87581619	46.19883981	46.88782089	43.80524189	37.3746474	47.86922129	28.83945897	41.38520028	30.66405195	41.75705744	42.60991837	28.36005165	30.00966311
2210016L21Rik	69.71023778	50.21613022	60.56343531	61.72556812	60.97968786	73.51344698	65.91876336	80.88925509	73.00964749	61.64137051	58.84226823	64.28278375	64.02061464
2210019I11Rik	0	4.017290418	3.907318407	0	0	0	0	0	0	0	0	0	0
2210039B01Rik	0	0	0	1.991147359	0	1.709615046	0	1.881145467	0	0	0	0	2.000644207
2210404E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210406O10Rik	0	2.008645209	1.953659204	1.991147359	1.967086705	1.709615046	2.059961355	1.881145467	2.9203859	0	0	1.89067011	2.000644207
2210407C18Rik	23.23674593	14.06051646	15.62927363	29.86721038	7.868346821	13.67692037	2.059961355	5.643436401	1.46019295	15.90745045	0	1.89067011	6.001932622
2210408F21Rik	13.27814053	4.017290418	7.814636815	5.973442077	3.93417341	18.80576551	6.179884065	9.405727335	5.8407718	7.953725227	4.058087464	13.23469077	10.00322104
2210408I21Rik	1.659767566	2.008645209	1.953659204	1.991147359	1.967086705	1.709615046	2.059961355	1.881145467	1.46019295	1.988431307	2.029043732	1.89067011	4.001288415
2210409D07Rik	3.319535132	0	0	0	0	6.838460184	4.11992271	3.762290934	13.14173655	0	0	3.78134022	2.000644207
2210409E12Rik	0	0	0	0	0	0	2.059961355	0	0	0	0	0	0
2210414B05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210416O15Rik	1.659767566	0	1.953659204	1.991147359	0	1.709615046	2.059961355	1.881145467	1.46019295	1.988431307	2.029043732	0	2.000644207
2210417A02Rik	0	0	0	0	3.93417341	0	0	0	0	0	2.029043732	0	0
2210418O10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2210420H20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2300002M23Rik	1.659767566	2.008645209	5.860977611	1.991147359	3.93417341	0	0	0	0	9.942156533	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	46.47349185	14.06051646	15.62927363	19.91147359	17.70378035	29.06345578	18.5396522	24.45489107	42.34559555	15.90745045	18.26139359	26.46938154	26.0083747
2310001H17Rik	31.53558376	14.06051646	23.44391044	19.91147359	11.80252023	23.93461064	8.23984542	9.405727335	17.5223154	23.86117568	6.087131196	15.12536088	10.00322104
2310001K24Rik	0	0	0	0	0	0	0	0	0	0	0	1.89067011	0
2310002D06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310002F09Rik	0	0	1.953659204	0	0	0	0	0	0	0	0	0	0
2310002L09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310003N18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310005A03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310005E17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310007B03Rik	3.319535132	14.06051646	7.814636815	3.982294718	15.73669364	3.419230092	0	1.881145467	0	5.96529392	0	0	0
2310008N11Rik	1.659767566	4.017290418	0	1.991147359	3.93417341	0	0	0	0	1.988431307	0	0	0
2310009A05Rik	63.07116751	26.11238772	39.07318407	37.83179982	41.30882081	59.83652661	39.13926575	39.50405481	59.86791095	31.81490091	28.40661225	37.8134022	32.01030732
2310009B15Rik	24.89651349	16.06916167	17.58293283	19.91147359	17.70378035	18.80576551	12.35976813	18.81145467	20.4427013	13.91901915	26.37756852	13.23469077	18.00579787
2310010J17Rik	8.298837831	8.034580836	9.768296018	7.964589435	9.835433526	20.51538055	12.35976813	16.9303092	23.3630872	9.942156533	10.14521866	7.562680441	12.00386524
2310011J03Rik	78.00907561	76.32851794	74.23904974	79.64589435	70.81512139	83.77113725	55.61895659	86.53269149	86.15138404	83.51411488	89.27792421	81.29881474	64.02061464
2310015A10Rik	8.298837831	6.025935627	7.814636815	7.964589435	9.835433526	8.54807523	8.23984542	7.524581868	4.38057885	9.942156533	4.058087464	5.672010331	8.00257683
2310015D24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310016D03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310020H05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310022A10Rik	23.23674593	26.11238772	23.44391044	25.88491566	23.60504046	18.80576551	30.89942033	31.97947294	18.98250835	25.84960699	30.43565598	24.57871143	26.0083747
2310022B05Rik	44.81372429	54.23342064	62.51709452	57.74327341	74.7492948	42.74037615	49.43907252	47.02863668	36.50482375	69.59509573	79.13270555	41.59474242	44.01417256
2310030A07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
2310030G06Rik	58.09186482	32.13832334	25.39756965	51.76983133	27.53921387	49.57883633	39.13926575	37.62290934	33.58443785	33.80333221	10.14521866	32.14139187	40.01288415
